0
0.11262499999999999
0.112
0.1275
0.0
0.09999999999999999
0.0
0.089
0.112
0.11699999999999999
0.0
0.0
0.0
0.0
0.09375
0.0975
0.104
0.0
0.1
0.0794
0.0994
0.108
0.103
0.0
0.0
0.103
0.0
