0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.168,0.0,0.0,0,0,0.0,0.129,0.0,0,0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0
0.0,0,0,0.0,0.224,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0
0.0,0,0,0.167,0.0,0.24,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.208,0.0,0,0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0
0.072,0,0,0.0,0.128,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.127,0.0,0,0,0.112,0.0,0.0,0,0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0
0.143,0,0,0.24,0.104,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0
0.0,0,0,0.105,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0
0.0,0,0,0.0,0.0,0.127,0,0.0,0.0,0,0,0.239,0,0.191,0.0,0.128,0,0,0.0,0.0,0.0,0,0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.264,0.0,0,0,0.0,0.0,0.224,0,0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.184,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0.111,0.113,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.208,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.152,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0
