0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0.0,0,0,0.223,0.0,0.0,0,0,0.532,0,0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.281,0,0,0.098,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.108,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0
0.209,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.09,0.1345,0.315,0,0,0.0,0,0,0
0.244,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.087,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0
0.143,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.566,0,0,0.0,0.002,0.08299999999999999,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.126,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0
0.0,0,0,0.0,0.10200000000000001,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.289,0.0,0,0,0.0,0,0,0
0.0,0,0,0.0,0.228,0.13,0,0,0.0,0,0,0.0,0.093,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.137,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.335,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.111,0.0,0,0.0,0.0,0.2,0,0,0.0,0,0,0
0.0,0,0,0.0,0.1595,0.0,0,0,0.19,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.355,0,0.0,0.0,0.0,0,0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0
0.189,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.133,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0
