0
0.093
0.085
0.0
0.08700000000000001
0.08680000000000002
0.082
0.0
0.0955
0.094
0.0
0.079
0.0
0.08
0.08
0.09614285714285713
0.0
0.0
0.08024999999999999
0.08980000000000002
0.092
1.942
0.078
0.09
0.0
0.0
0.0
