0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.142,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.257,0.0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.204,0.219,0.0,0.0,0.0,0.0,0,0,0
0.0,0,0,0.815,0.0,0.0,0,0,0.0,0,0.0,0.162,0.0,0.0,0.0,0,0,0.0,0.2195,0.0,0.0,0.0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.129,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.086,0,0,0.0,0.132,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.217,0.0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.189,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.195,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.15,0.0,0.0,0.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.189,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.0,0,0,0.185,0.108,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.198,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.0,0,0,0.0,0.094,0.162,0,0,0.0,0,0.0,0.0,0.0,0.206,0.0,0,0,0.12433333333333334,0.0,0.0,0.0,0.0,0.103,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.0,0,0,0.217,0.107,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.137,0.0,0.0,0.149,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.186,0.0,0,0,0.0,0.0,0.207,0.0,0.0,0.0,0,0,0
0.0,0,0,0.0,0.079,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.162,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
